Estimated Grain Handling
21.63157406
33.36739953
20.37978995
19.6525138
19.17621349
27.49319666
13.26491817
27.71622864
19.51227259
20.10909099
26.42418019
23.33473344
26.29073217
19.11517274
22.27407787
20.61180143
33.42353079
16.02433983
18.79006204
16.54869414
17.16440755
24.64482597
25.5241395
18.28541828
30.72407431
22.92429873
10.49335574
22.43332039
20.21421141
18.94191403
24.2771969
25.11604579
26.49300534
28.05592592
24.71608547
17.97625951
29.037188
20.68688974
27.88455843
30.72434437
19.43337771
25.36573494
30.52103604
28.55753055
19.77089039
19.00828756
21.59431475
27.60104779
21.13280253
26.66190952
19.64895721
18.90495396
20.29896718
13.18689102
16.59915216
20.34101686
19.29664132
26.34737364
22.42128556
18.17857824
32.05921092
15.89768876
21.48905264
25.83361584
25.48753768
16.46311324
16.06881837
21.68861514
26.40091163
25.4483282
18.09454638
27.9755669
31.97244679
22.14454584
29.03681245
29.03641851
21.78917931
23.84146013
19.7059146
17.63202214
23.5647323
23.39544253
17.40962553
27.70565271
23.74501307
13.25959435
32.94548562
23.58030154
21.99894679
27.8208606
23.15964832
25.52393654
26.04552866
19.78296158
19.63133747
24.20762394
25.36311997
20.99236954
18.2980171
21.44508722
22.31977442
25.96109683
23.92950309
15.98269703
21.14057835
26.26188593
25.79248104
16.03458337
30.60489202
17.25100746
26.01618601
22.39967823
19.8046036
19.82588225
15.02678528
20.20026522
26.86395164
24.36214762
21.48954631
16.53510887
23.97654784
23.65048319
25.88157458
14.59452527
24.35027249
22.62473483
15.96612202
23.46946705
26.66740822
17.00660398
21.84746745
26.10503894
31.16901689
19.74725789
14.89405158
27.61170853
25.03820159
26.21628811
19.06003185
16.11497538
22.07506494
22.62501888
19.11793744
22.07366988
26.00143899
18.47611784
25.41445538
25.86302811
18.94912441
22.66657379
29.78004489
24.53929964
20.81130683
21.39426918
25.65064527
24.15319965
15.39114321
26.60997266
23.69110551
20.64297946
21.75104911
17.9837096
29.91043763
20.56634998
27.58223741
15.21860839
26.02320913
19.146973
31.51957356
21.55251486
19.15522141
30.92221804
19.86817759
17.25476299
25.67761874
21.32475448
28.12904353
22.32870923
21.8915897
24.46629751
20.30932284
31.65833935
26.17547543
31.15776408
26.3758467
22.73623068
27.30554921
14.33878794
30.56184157
23.27521567
27.0212263
19.58266633
24.74813653
28.38415774
20.08822236
21.46535947
25.38627951
26.96663557
22.56798438
21.60327468
10.14515754
19.3006157
21.1476208
25.19923984
19.1662054
32.62190988
20.17979739
17.75909594
28.09829907
22.79714901
27.6356854
24.54053155
28.81273791
25.21449014
28.2305472
20.2828819
24.7141679
22.73892877
26.64224393
18.60687896
20.83597363
21.02071647
33.00497949
19.58481666
27.19236635
17.55595086
20.20706604
22.31198418
21.89464772
23.91205293
23.0276664
26.97554401
19.95976681
20.23462106
23.45567064
23.45701284
24.31746207
26.3575906
23.74301683
23.59423898
20.36549562
22.0866259
25.58374119
27.10375427
22.19871839
19.558767
25.68475137
25.98597403
22.24255337
19.04304021
24.59223612
30.34423399
16.34421388
26.17773234
19.54658941
22.55264817
24.42082298
17.32349421
18.78985487
25.83878838
22.09408606
20.52938007
18.88578488
13.65638976
16.15724855
20.36865141
19.62366636
22.96712164
33.91918737
13.48920877
14.16156134
25.34975538
14.693083
21.8225696
24.07972801
21.0600057
27.74198315
18.33151528
7.672259416
21.28701829
19.70279457
15.91383989
19.24820192
28.60114598
21.60724076
19.90547125
9.318333765
16.75443488
19.59534945
28.08173276
26.47274878
25.3261548
23.09201734
23.89764821
19.23366139
27.64407782
23.60548229
24.9759471
14.02770159
25.45360428
26.16252165
26.62418572
22.527162
21.24359854
18.88901742
26.3296157
15.90359818
25.3001584
14.61711304
16.83261269
27.29424601
27.08642625
26.55760727
22.29933599
24.4554637
24.24241907
15.18138295
22.46232146
26.36785931
20.00246467
25.21322157
24.57161705
14.09706644
23.70846322
25.87568631
16.66810631
20.4560573
18.62897528
25.21145636
21.86249262
29.47178679
19.04560176
21.46382133
31.90813119
21.34865807
18.45698998
25.82877257
25.06765924
20.53328974
18.23096595
23.18727196
16.62924351
30.70007285
12.18398823
24.81034766
19.22514644
25.29359101
21.49973428
18.39949939
25.96303167
20.33301487
26.87837849
19.1331979
14.14352898
21.59064804
23.03272332
19.51770012
24.93253119
21.95120809
20.76692361
20.1571843
23.73765359
28.01256761
15.31927354
24.03947032
27.25241649
20.76630362
21.18589023
24.24472617
20.19155276
26.0776381
21.14338669
25.58347322
25.36007752
17.22471549
16.81329485
28.51065136
23.9375291
32.0462762
24.58243299
24.03899846
20.14739658
21.04532822
17.69178733
15.47215188
22.52342318
16.72186051
27.64701171
19.80660863
22.1192549
31.4892172
21.55477093
30.39914447
27.20952633
15.41302747
19.33313597
13.91674523
23.08077477
20.5969973
25.97512883
21.89480695
21.25537585
31.76090271
22.27888375
21.70071171
26.39264524
22.88966684
20.72092653
22.36184589
23.28852818
20.64808585
29.4646881
21.96381719
25.12072996
23.4309631
15.5291702
20.31185682
15.28833329
24.96821138
23.23731386
19.43304964
18.58387642
25.19311539
17.17685491
14.5026114
27.55705421
29.82547252
23.27064082
21.62565514
22.5047448
23.91319829
24.62026753
22.53550105
30.73803647
18.60895427
28.43321016
23.4334833
18.44119391
24.57662024
27.57154811
29.81655147
22.32148432
18.93733595
31.41917671
16.0293744
26.40426176
22.91338976
17.67706212
26.83827597
18.36107932
21.6550432
20.20256566
18.96836515
29.06966975
17.76888661
18.61660496
17.03168948
23.85179711
21.62200142
17.52543512
21.34631642
26.82328809
19.83202629
17.74569705
27.10023777
25.13284001
18.24714152
25.56989967
24.3521068
16.39724802
24.14965783
15.93624709
25.09778409
22.31182256
28.81921719
26.46813856
18.32231437
30.38805907
27.17877029
18.19966886
24.60778019
20.79804954
26.03601102
22.56918798
26.00104375
22.02321945
17.76431266
19.01532708
22.80802397
18.08870319
21.49240264
18.92076937
30.52943825
29.51093488
25.23322002
20.19919017
25.83335413
19.11834564
27.59216006
16.07008093
23.13283028
20.65591198
22.09500915
20.42148349
26.19363432
19.61776439
19.67394536
25.57909903
24.80120224
12.25693858
28.70562595
12.2274217
21.84763372
20.42728841
25.4753407
22.72102923
18.8129297
21.36085211
21.66681714
29.91143685
19.26891741
20.2383274
20.45061316
8.48097352
26.86450895
23.23507437
21.77385814
21.06954517
19.46383938
21.96598686
15.34933853
16.72733874
25.68234031
21.31096053
21.13113154
20.31239191
25.09939756
28.62168334
28.58148048
20.49381482
25.82417011
19.67131086
17.130869
20.3722011
22.64609569
23.68547198
27.5732095
18.30596659
22.74201579
16.04244005
24.05874263
25.76621905
24.4756404
19.99420487
20.25710103
25.54575861
23.34906339
21.32544077
21.57400698
18.8861683
23.98145912
32.48506107
27.24031047
23.30400935
23.5189979
31.67105509
23.54433427
20.39224763
21.52972114
21.26531402
18.47079096
16.05564939
27.66039103
16.90222534
23.78631466
17.55180987
17.72596286
19.0116691
21.83532468
19.49205262
27.51822455
18.53296728
26.86529591
8.7572311
23.94549829
26.73819411
24.28326649
24.37075735
20.3920991
15.42671987
13.92519478
16.29588248
21.09256858
19.048481
16.17282295
22.18993161
27.45139705
26.57180017
32.84920605
21.9725954
22.32682393
18.57608352
19.83898981
21.33299051
21.99313376
30.94263906
25.74233117
23.24468265
21.78062971
23.52670729
16.65933895
20.1611478
16.19318042
15.22860126
21.11903785
17.75760945
29.99973909
25.50259541
29.30759742
27.28655318
23.83571781
30.28567813
22.14543002
14.40512175
15.39100059
22.84624662
28.4333899
29.07353068
28.75760675
12.30764335
25.28046983
28.58833004
23.17071677
28.921819
24.76208077
27.47000622
27.82104053
20.59384994
24.5427081
19.83328839
17.30950998
27.5781137
27.52846373
17.0386829
20.27215273
23.14824772
14.75143307
27.31712305
16.14097237
21.2088615
25.23763107
26.22229371
32.96596998
29.29047087
20.05109323
22.50786903
27.97467434
22.6608109
13.60922607
20.09051195
28.54827057
22.66437123
15.25727741
26.27426541
22.68689599
25.62325689
33.04540417
24.74066621
25.95229051
26.65092201
27.52570487
27.1557441
20.92974151
24.35513904
14.24756772
18.53429103
14.88441744
21.39445232
21.08896696
30.56177713
22.29564623
23.37469366
20.95796511
25.83085508
20.60481305
16.05748437
19.72724622
29.02892015
28.08691626
15.76763506
25.1313585
20.80807246
20.65958611
26.26446587
17.01188006
21.4764698
18.72100497
17.56523896
22.66671607
27.68091072
26.13564699
23.22539386
32.32996848
27.36848391
18.85220107
27.10042854
19.51156303
19.29545047
27.83739523
21.7953281
28.43019447
18.35610931
15.82005539
31.62587102
21.80313258
23.17812854
27.74622967
22.80072099
21.23596264
19.63537806
21.33233863
22.05743298
30.01891847
15.55223735
31.15434923
20.69469646
20.6272175
16.62225044
24.819344
27.46729909
17.66189819
21.91326189
31.06421794
20.55269946
23.4921115
21.96681665
18.53567256
18.09737579
22.30309195
21.30484044
20.24659558
21.77254789
15.52034533
29.23592816
25.05042393
17.46177052
29.55927027
24.06895073
23.22933287
16.32616025
18.56459427
23.05564602
22.6813165
22.85687571
26.68949038
24.77451421
26.76206583
17.63853854
26.49005025
25.0541716
22.81444111
18.48774496
24.45778747
24.2561513
26.37051328
20.55191729
16.66553113
24.28918714
23.47514645
21.35463581
20.51488347
23.86127385
26.07953811
23.40046345
12.27085259
26.18921601
32.34063001
26.61015355
19.01810654
18.59433831
20.73292099
19.78118766
16.77169849
13.82905997
17.13296807
23.62514008
29.08475652
25.84104014
17.06730634
24.45842829
19.73748135
21.68756504
18.47485018
26.97712478
24.3906761
15.04788858
24.96257371
20.49039751
26.83451166
15.15841174
28.67150468
22.13616931
17.5723635
17.57538033
15.44836242
27.22957512
26.23171607
23.32176742
18.76603237
17.34133097
28.98882254
21.46998461
24.72206547
21.9493933
16.33702708
30.78074716
21.04538773
20.99707626
32.62537803
21.15750152
17.42103737
24.17540991
20.21270936
24.46921658
23.53965759
23.35985507
19.12999553
30.67532437
25.20621539
30.8437057
15.63221691
19.76228843
24.3969952
24.39083203
27.11469962
10.73417851
22.74553305
25.22312879
17.83288236
14.38776372
18.80500072
26.5346432
22.51901093
8.325795152
19.28985852
24.3738183
26.4978207
20.16665125
22.2849833
29.23974451
22.48304386
20.99622761
21.43636863
27.01721876
26.74392862
20.88736678
24.87958106
22.69535419
20.46129016
23.27107246
20.05199554
25.49677679
18.79421425
29.57604704
17.17426772
18.19402758
19.96816716
20.52506259
25.15017149
18.55961614
22.35609569
28.39985514
16.43479172
16.80832293
13.31987374
13.92435298
18.08168857
20.38521606
27.27460892
23.68549147
24.09104154
27.20021079
22.67421957
19.34656857
18.91765157
23.20088541
13.6668072
23.87157549
20.83609451
17.44432002
26.37530652
25.72819959
23.88336017
26.90575215
21.2307082
26.26468716
19.69135253
20.2728913
18.33509801
22.83685937
27.31775643
33.80485205
22.51441562
12.4676703
18.69660247
27.2145825
22.43438652
18.60856122
21.14187541
22.84910864
20.49252781
12.95668166
15.14826803
25.57382948
23.1876241
26.58126414
26.10610366
20.25943746
25.96853556
32.91749904
20.624806
23.2518896
18.3703795
23.2472278
17.45849903
18.27242126
23.35226153
17.4890767
20.4022793
20.96739014
20.37660033
21.71543333
25.73871354
16.38233726
23.55422104
21.16330618
28.21887852
13.34027776
22.42163866
35.63114411
9.913931807
24.68055352
26.05861992
25.58600894
27.84989411
29.44885895
23.80108369
18.93226284
22.02957752
27.17867265
18.95941911
28.5109483
20.32340415
30.00887065
28.54619634
18.09515012
19.24131689
15.48825854
28.39142763
24.00642705
17.94309338
27.94303363
29.65105018
22.7932053
24.35393931
16.63478703
26.03276428
25.35975595
20.30658073
18.47939316
17.6577189
11.35736752
14.01284744
28.81828981
20.86500506
20.28142309
20.38903608
23.49350725
12.90423039
27.74611603
24.28251527
23.49296889
16.96542605
24.65710883
18.88242759
14.21603204
16.74026773
26.95989583
20.80726749
25.00006432
20.47600745
19.05787074
19.92653448
25.07277622
25.14073444
20.24072192
17.80497523
20.22204245
26.02730884
13.75016131
17.52791049
23.68463769
17.60835022
17.21678046
24.0048663
30.90581405
16.65088768
31.00488824
25.22805711
16.75036103
18.36294293
25.0598344
25.28343986
27.50064915
23.58097268
17.78216518
20.49883862
26.9193511
30.10583546
21.26970446
20.35056565
29.39139764
12.99193365
24.69079336
25.85385647
18.05304604
20.72509619
17.78824842
24.80609971
23.91868312
17.44842705
17.09279327
20.49826544
22.52217971
27.07847505
26.9719772
16.42573538
13.27259178
18.29248119
22.45803253
29.61808347
26.19740091
21.58491405
22.00158557
26.28955201
17.47851559
27.44913149
15.28015517
21.61255016
17.33103239
20.47691332
19.14225832
23.42155365
28.35641942
27.15472803
23.58198565
20.3154588
22.86980079
20.92792064
20.012223
28.66573004
20.18081251
23.13092759
31.05081312
26.34442064
18.10494597
28.1492185
19.86677187
14.6956062
16.10460092
21.53554435
19.04665154
19.07533876
18.3510243
22.37310179
20.14835931
21.27614592
17.56933972
23.5662147
17.65778335
23.51682762
26.03064331
24.44568637
30.04429447
22.42340151
21.57939231
19.17338231
23.55566637
30.94149233
17.47315536
24.02113033
16.296636
26.22115935
19.225444
30.18038979
25.04578312
30.56449613
25.17567856
19.99670644
18.00630203
24.92373855
28.31923048
21.13928583
25.29332357
16.38987663
18.33329678
25.34578585
15.42151386
19.10257872
23.20305982
24.80175865
30.05411424
22.81393282
23.00141443
13.03534046
19.0086269
20.13569284
23.3073199
20.10946339
21.10318598
22.54955779
19.95126524
22.90714341
34.91935886
22.24740976
17.80284083
27.30310124
28.33435047
19.23499579
20.38977666
33.17965649
22.08744164
28.18991329
25.76241433
19.62047929
21.74433469
25.16117147
19.40196865
20.32342452
27.89834852
27.4523605
19.57986385
17.89133242
21.23777342
27.1715357
21.29832921
26.98136221
18.48453559
23.25821549
21.63732811
30.57841298
24.43559351
14.51789501
23.52791458
21.29802365
23.56355246
21.22489357
16.93583361
22.78523685
30.27632877
23.06457942
24.91559506
29.81436374
25.46343298
18.54433953
26.56287885
21.84779996
21.96956088
22.80870421
20.65418046
13.4958033
26.08924721
25.28748058
19.45581189
26.68852181
19.76242536
21.61534671
16.33719689
22.39767117
32.2389876
15.68286794
17.61079683
28.44177741
23.10250332
23.38468364
25.66871187
17.36070796
20.04054871
17.04451648
26.37291989
30.40802125
25.06902104
28.48965143
23.05535494
26.79137287
21.13634755
27.02007845
21.56848138
21.22724133
24.52779626
25.25358272
21.15742833
27.21342097
21.7846172
23.10664665
14.52237923
22.35699785
20.66752275
21.92009362
27.43288112
27.94401837
21.39097165
19.3613696
24.95298785
17.44634714
21.93985745
17.55219826
19.71249401
21.12195668
29.64211171
24.77567213
26.54494445
33.30993737
20.90055073
34.30828173
22.34289417
35.43627148
24.25392297
25.94749965
21.33688927
18.35002259
23.70081461
15.80353221
22.78422552
26.26754108
25.88544913
20.39303926
34.46321713
19.19857268
19.13638199
22.09014643
27.27522003
15.56662483
13.33316746
18.25310534
25.99076777
18.82390644
28.07830508
19.50621612
23.20254156
19.1410409
19.8037001
22.75668972
23.88902753
20.04571507
17.48208979
15.86036703
18.83349208
16.6024359
21.47037579
26.08731965
27.88404434
23.69879534
22.06181948
18.85963224
7.291734271
32.11265234
21.16231114
24.51375394
24.58396922
28.46132037
29.16171885
25.44710427
13.62413915
22.89189211
29.24937941
22.66571178
24.0676295
24.7269361
20.85129482
27.07414824
20.73880847
15.48472205
17.10878223
21.3400688
20.37982056
22.23028897
27.7386776
23.68370031
30.38442115
21.83982117
20.79214022
22.80073326
23.91531888
30.71427834
20.07029036
20.60199445
24.60243377
24.53607602
23.08693736
19.2893544
26.71313447
23.60519308
23.50064846
21.95595317
22.22430932
19.48686343
28.98128115
20.27682158
26.63197812
20.25817413
19.225832
21.81940084
21.79152161
18.71782504
27.47568698
12.35892544
26.86853957
24.37412343
24.68322417
29.83058511
17.92807605
28.15483181
17.37705085
29.21287045
27.93918859
18.71934733
14.20377009
22.55456368
11.11942269
20.94379336
21.27647011
20.0205915
25.99780596
20.47789289
27.6229253
28.11607325
18.35894701
32.80690776
15.40867797
22.89598024
24.10834026
21.30663915
28.48652741
25.57610104
26.22351108
16.39597477
19.10095417
20.94318755
25.50624192
18.29183246
19.53357248
19.28989114
18.00723392
27.92592263
25.88983163
24.89441252
26.29458268
21.03734773
22.46755026
23.82095598
26.62809863
28.05521671
22.15769488
27.55640776
21.40597336
20.04592575
28.19008444
20.36638207
18.58793445
22.21378168
19.6304862
20.22648368
25.50829192
24.11972075
26.61322411
21.5749557
24.51170321
30.91457155
28.12620901
17.8459525
17.35758269
25.4715847
23.24305593
22.54488877
32.16502097
28.85073377
24.03818825
21.89831209
21.90408252
26.05909419
22.80842813
20.22590881
19.2378325
28.94706775
17.55133378
25.77264764
18.74511705
25.76931595
20.55726526
27.24298343
23.76828842
19.44766637
23.67583046
21.88118146
28.42677575
26.49398208
33.11425912
22.4299043
27.4288848
22.01357767
27.72506615
28.6734637
27.62201634
24.85041774
22.06890402
19.59547839
25.5225068
25.61280316
30.97991143
26.59140123
26.61618939
19.81045292
30.75638884
18.25175762
19.83707955
12.73526163
26.57905392
24.06885769
19.04267899
10.85298425
14.21065112
22.02344671
21.6771558
15.2456787
31.90699673
18.49993489
31.57665425
26.57061944
23.77412595
21.62345822
32.23018731
19.82269754
17.97833196
20.30789076
18.08641532
26.75348045
22.52339228
15.42371154
27.2957766
25.11790253
15.58459054
25.92546047
22.70907297
26.44060614
23.73225063
22.85124794
32.88365918
17.21687156
24.54003107
23.46392025
15.01904352
25.95968698
20.56679775
29.23289254
28.92312632
23.73651648
21.53976988
25.84054416
30.91411233
23.29729069
26.64225549
22.93990276
19.21817833
16.51604681
21.98549043
24.35144991
24.71986761
27.47485888
26.04509872
19.47441528
19.78127784
30.37688954
18.5203001
23.16924248
17.84137624
21.13959875
23.32858236
20.05824034
15.27521483
30.39257494
27.06710229
21.44194831
23.65599163
17.814518
29.92292925
17.43456121
26.78880791
21.45774627
22.90335102
15.54759653
18.6922027
25.84607545
21.81171458
24.07935414
20.51639308
25.14658554
17.47321577
22.95791697
27.19182397
17.65242839
24.58468604
20.77355431
24.62377001
19.68570925
21.40187824
21.52073359
22.05741566
19.45263432
20.35200333
25.83981235
17.60234318
19.11082352
20.58487391
30.63410534
19.10720289
29.48569577
15.20769901
25.80105014
22.15619331
24.6941357
25.3136787
28.60706617
26.00780383
21.21801366
15.77733184
23.97107852
22.61217282
23.59275386
19.65762429
21.06793086
14.0969387
19.74747438
17.25991519
30.30887788
24.78228121
18.25489956
15.74826765
9.903664896
19.38339167
22.8429992
17.32922893
25.42361555
23.07476964
25.71155856
32.90074076
18.55202014
29.72973435
23.48572447
23.55998635
25.27904719
20.71604479
19.39258255
16.01787195
19.77496911
27.27382339
22.93484388
24.65778319
14.32396321
29.70508776
20.554898
17.90552624
21.26351715
21.8286532
16.83602148
23.57054692
24.20649131
19.83739984
17.74320467
24.50682189
18.32603233
28.72523898
20.9917544
23.96044287
13.5377584
25.74455182
22.92548697
15.595627
21.82521726
22.98851638
17.03821675
21.93531095
22.89327252
28.11073857
23.43966427
23.52244352
19.73384316
21.42615605
20.21308028
16.30872091
18.06296332
20.45151222
26.68293183
23.2444394
21.6756534
23.30831445
27.02711131
19.31260969
15.71932342
23.04173479
26.87005292
25.91684112
24.13056966
31.90710877
27.90434842
23.84181296
17.8394738
25.61341619
29.39923361
22.52430394
21.57560481
29.21971022
17.78930787
17.14829809
25.37556805
24.65698936
18.05544896
20.32150799
25.46447424
23.92333106
16.11573358
27.72824913
20.71581135
23.6261849
21.79437931
24.11325344
17.06405406
24.81741869
29.81062059
23.43269736
34.20212037
15.50852551
27.00546604
24.52727619
11.6905716
20.6055951
23.79409299
25.86461028
22.49810827
15.36921471
